Date,Close 1,Close 2,Ratio,Buy Enter,Buy Exit,Sell Exit,Sell Enter,Position 1,Position 2,P&L 1,P&L 2,P&L,Cum P&L
2006-10-02,2237.6,1340.5,1.6692279000372994,1.6243633847558139,1.6790099472473987,1.788303072230568,1.8429496347221528,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2006-10-03,2243.65,1343.25,1.6703145356411688,1.6237672546538282,1.6785575891475935,1.7881382581351244,1.8429285926288896,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-10-04,2290.95,1358.25,1.686692435118719,1.6232238968414647,1.678157812308192,1.7880256432416464,1.8429595587083736,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-10-05,2306.34,1360.75,1.694903545838692,1.6229023131761322,1.6779133403783941,1.7879353947829184,1.8429464219851803,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-10-06,2299.99,1358.75,1.6927249310027597,1.6226294424566814,1.6776916387228857,1.7878160312552949,1.8428782275214992,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2006-10-09,2311.77,1359.25,1.7007688063270185,1.6223461402034278,1.6774658083710576,1.7877051447063177,1.8428248128739475,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-10-10,2315.43,1360.75,1.701583685467573,1.622143261007173,1.6772993135761642,1.7876114187141465,1.8427674712831377,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-10-11,2308.27,1359.0,1.6985062545989698,1.621926069073022,1.677114175690321,1.7874903889249194,1.8426784955422184,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2006-10-12,2346.18,1370.75,1.7116031369688125,1.6216784432046514,1.6769041168775107,1.787355464223229,1.8425811378960884,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-10-13,2357.29,1373.5,1.716265016381507,1.6215153436331573,1.6767396793670326,1.7871883508347837,1.842412686568659,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-10-16,2363.84,1376.0,1.7179069767441861,1.621381241512443,1.676587847148367,1.787001058420215,1.8422076640561391,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-10-17,2344.95,1371.75,1.7094587206123564,1.621258171337969,1.6764437346587853,1.7868148613004173,1.8420004246212336,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2006-10-18,2337.15,1372.5,1.702841530054645,1.621080895259951,1.676256123609884,1.78660658030975,1.841781808659683,0.0,0.0,-0.0,0.0,0.0,-1627.3999999999992
2006-10-19,2340.94,1374.25,1.7034309623430963,1.620855224216404,1.6760372774274848,1.7864013838496462,1.841583437060727,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-10-20,2342.3,1375.0,1.7034909090909092,1.6206481620211877,1.6758506850072998,1.7862557309795242,1.8414582539656363,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-10-23,2355.56,1380.75,1.706000362122035,1.6204497704426921,1.675675222036367,1.7861261252237175,1.8413515768173925,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-10-24,2344.84,1384.75,1.6933309261599567,1.6202546509979154,1.6754850515785802,1.7859458527399097,1.8411762533205744,0.0,0.0,-0.0,0.0,0.0,-1627.3999999999992
2006-10-25,2356.59,1389.25,1.6963037610221343,1.6199539463555044,1.675216400761907,1.7857413095747123,1.841003763981115,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-10-26,2379.1,1393.0,1.7078966259870783,1.619681161683546,1.6749526007268065,1.785495478813327,1.8407669178565875,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-10-27,2350.62,1384.75,1.6975049647950893,1.6195070159595821,1.6747517390878925,1.7852411853445134,1.8404859084728238,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2006-10-30,2363.77,1383.25,1.7088523405024398,1.6192719702873657,1.6744798392660005,1.7848955772232702,1.840103446201905,0.0,0.0,0.0,-0.0,0.0,-1627.3999999999992
2006-10-31,2366.71,1383.25,1.7109777697451654,1.6191474595373474,1.67427358633044,1.7845258399166255,1.8396519667097182,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-11-01,2334.35,1373.0,1.7001820830298615,1.6190242288016332,1.6740822024339865,1.7841981496986927,1.839256123331046,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2006-11-02,2334.02,1371.25,1.7021112123974476,1.6188292468530845,1.673830339204427,1.7838325239071122,1.8388336162584547,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2006-11-03,2330.79,1368.5,1.7031713554987211,1.6186616669177392,1.6735910350254926,1.7834497712409993,1.8383791393487527,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2006-11-06,2365.95,1383.75,1.7098102981029808,1.6185009066583118,1.6733600922533118,1.783078463443312,1.837937649038312,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-11-07,2375.88,1389.0,1.7104967602591794,1.6183901796814406,1.6731676364411552,1.7827225499605843,1.837500006720299,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-11-08,2384.94,1391.5,1.7139346029464606,1.6182721989454634,1.672982188777406,1.782402168441291,1.8371121582732335,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-11-09,2376.01,1384.0,1.716770231213873,1.6181719154059697,1.6728169134110955,1.782106909421347,1.8367519074264729,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2006-11-10,2389.72,1384.75,1.7257411085033398,1.618127738607744,1.6726631311314573,1.7817339161788843,1.8362693087025976,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-11-13,2406.38,1388.0,1.7337031700288186,1.6181220456723737,1.6725500492837155,1.7814060565063987,1.8358340601177405,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-11-14,2430.66,1397.75,1.7389805043820425,1.6181552909174333,1.6724681677907622,1.7810939215374197,1.8354067984107487,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-11-15,2442.75,1401.5,1.742953977880842,1.6182145586525056,1.6724050938697825,1.7807861643043363,1.8349766995216132,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-11-16,2449.06,1405.0,1.743103202846975,1.6182646533383844,1.6723534306887025,1.780530985389339,1.834619762739657,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-11-17,2445.86,1404.75,1.7411354333511302,1.6183222778829591,1.6723030396010583,1.7802645630372567,1.8342453247553558,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2006-11-20,2452.72,1405.25,1.7453976160825475,1.6183732121212262,1.6722476293304216,1.7799964637488128,1.8338708809580082,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-11-21,2454.84,1406.25,1.745664,1.618408211514495,1.672204671204907,1.7797975905857308,1.8335940502761428,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-11-22,2465.98,1408.5,1.7507845225417111,1.6184351368201428,1.672163801617893,1.7796211312133934,1.8333497960111436,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-11-23,2465.98,1407.25,1.752339669568307,1.618512207195336,1.6721347899504333,1.7793799554606284,1.8330025382157258,0.0,0.0,0.0,-0.0,0.0,-1627.3999999999992
2006-11-24,2460.26,1403.0,1.7535709194583038,1.618634788429927,1.672115528483288,1.77907700859001,1.832557748643371,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2006-11-27,2405.92,1383.5,1.7390097578604988,1.6187764621335734,1.6721027542616675,1.7787553385178558,1.83208163064595,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2006-11-28,2412.61,1388.5,1.7375657184011524,1.6188555213092504,1.6720474333602766,1.778431257462329,1.8316231695133554,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-11-29,2432.23,1402.25,1.73451952219647,1.6189318711368919,1.6719886038537302,1.7781020692874063,1.8311588020042446,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-11-30,2431.77,1403.0,1.733264433357092,1.6190240452157527,1.6719243109106408,1.7777248423004173,1.8306251079953053,0.0,0.0,-0.0,0.0,0.0,-1627.3999999999992
2006-12-01,2413.21,1400.5,1.723106033559443,1.6191006709120879,1.6718549829187441,1.7773636069320562,1.8301179189387125,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2006-12-04,2448.39,1410.75,1.7355236576289208,1.6191728467414737,1.6717541338067357,1.7769167079372592,1.8294979950025212,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-12-05,2452.38,1416.75,1.7309899417681314,1.6192939766865575,1.6717006946068993,1.7765141304475829,1.8289208483679247,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-12-06,2445.86,1414.75,1.7288284149142958,1.6193584912557768,1.671626047060971,1.7761611586713588,1.828428714476553,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2006-12-07,2427.69,1408.75,1.7232937000887312,1.619378579104425,1.671541857911315,1.775868415525095,1.828031694331985,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2006-12-08,2437.36,1410.0,1.7286241134751774,1.6194002821653108,1.671438759055502,1.7755157128358843,1.8275541897260754,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-12-11,2442.86,1414.5,1.7270130788264406,1.6193905945594995,1.6713584651198246,1.7752942062404746,1.8272620768007997,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-12-12,2431.6,1412.75,1.7211820916651919,1.6193545778225535,1.6712876235235448,1.7751537149255272,1.8270867606265184,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2006-12-13,2432.41,1414.25,1.7199292911437156,1.6192961781622401,1.6711958937941458,1.7749953250579575,1.8268950406898632,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-12-14,2453.85,1426.0,1.7207924263674614,1.619237272224759,1.6710924660093707,1.774802853578594,1.8266580473632057,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-12-15,2457.2,1428.75,1.719825021872266,1.6191896695659231,1.670988367410646,1.7745857631000919,1.8263844609448148,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-12-18,2435.57,1434.75,1.697557065690887,1.6191408870108321,1.670879942783633,1.7743580543292345,1.8260971101020353,0.0,0.0,-0.0,0.0,0.0,-1627.3999999999992
2006-12-19,2429.55,1436.25,1.6915926892950393,1.6189570439058794,1.6706605946486164,1.7740676961340904,1.8257712468768275,0.0,0.0,-0.0,0.0,0.0,-1627.3999999999992
2006-12-20,2427.61,1435.25,1.6914196133077861,1.6187265346878805,1.6704063180917155,1.7737658848993854,1.8254456683032203,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2006-12-21,2415.85,1429.75,1.6897009966777408,1.6184950228731712,1.6701536081543278,1.773470778716641,1.8251293639977977,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2006-12-22,2401.18,1420.25,1.6906741770814997,1.6182462119266892,1.6698945276613704,1.7731911591307323,1.8248394748654135,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2006-12-26,2413.51,1428.75,1.6892458442694664,1.6180134552910472,1.6696403179406203,1.7728940432397668,1.82452090588934,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-12-27,2431.22,1437.0,1.6918719554627695,1.6177911020943896,1.6693736020619805,1.7725386019971623,1.8241211019647532,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2006-12-28,2425.57,1433.75,1.6917663469921536,1.6176332604281325,1.669125638941491,1.772110395968208,1.8236027744815666,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2006-12-29,2415.29,1428.5,1.690787539376969,1.6175218625254035,1.6688851887432439,1.771611841178925,1.8229751673967654,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2007-01-02,2415.29,1428.5,1.690787539376969,1.617445180426944,1.6686490170013215,1.771056690150076,1.8222605267244534,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-01-03,2423.16,1424.75,1.700761537111774,1.6173747727702459,1.6684162281908423,1.7704991390320357,1.8215405944526322,0.0,0.0,0.0,-0.0,0.0,-1627.3999999999992
2007-01-04,2453.43,1427.5,1.7186900175131348,1.6174123960648612,1.6682506405303787,1.7699271294614143,1.8207653739269318,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-01-05,2434.25,1416.5,1.7184962936816095,1.6175333171269515,1.6681675805554343,1.7694361074124,1.820070370840883,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2007-01-08,2438.2,1422.5,1.7140246045694199,1.61766834934238,1.6680885929376357,1.768929080128147,1.8193493237234026,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-01-09,2443.83,1420.5,1.7204012671594509,1.6177685393087087,1.6679888050862244,1.7684293366412553,1.818649602418771,0.0,0.0,0.0,-0.0,0.0,-1627.3999999999992
2007-01-10,2459.33,1424.5,1.7264513864513864,1.617872550556127,1.6679112038024975,1.7679885102952386,1.818027163541609,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-01-11,2484.85,1431.0,1.7364430468204053,1.6179383600687844,1.6678462614890082,1.7676620643294556,1.8175699657496793,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-01-12,2502.82,1440.75,1.7371646711782058,1.6180924539745845,1.6678234479123144,1.7672854357877739,1.8170164297255038,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-01-15,2502.82,1443.5,1.7338552130239004,1.618188557893502,1.6677920861879607,1.7669991427768776,1.8166026710713363,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-01-16,2497.78,1438.75,1.736076455256299,1.618253186866486,1.6677497186023795,1.7667427820741661,1.8162393138100597,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2007-01-17,2479.42,1438.75,1.723315377932233,1.6183874045261515,1.6677238055879238,1.766396607711468,1.8157330087732402,0.0,0.0,-0.0,0.0,0.0,-1627.3999999999992
2007-01-18,2443.21,1433.25,1.7046642246642247,1.6184723678079274,1.6676565184012293,1.7660248195878328,1.8152089701811347,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2007-01-19,2451.31,1436.75,1.7061492952844963,1.618533318576246,1.667524155948952,1.7655058306943643,1.8144966680670702,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-01-22,2431.07,1431.0,1.6988609364081064,1.6186126952410593,1.6674029025792887,1.7649833172557474,1.8137735245939768,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2007-01-23,2431.41,1435.5,1.6937722048066874,1.6186772664515487,1.6672537946553312,1.7644068510628956,1.812983379266678,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-01-24,2466.28,1446.25,1.705292999135696,1.6187682425884422,1.6670954387963803,1.7637498312122561,1.8120770274201943,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-01-25,2434.24,1429.25,1.7031589994752492,1.6189294865501154,1.6669981535447098,1.7631354875338983,1.8112041545284927,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2007-01-26,2435.49,1427.5,1.7061225919439578,1.6190748258735708,1.6668912039456378,1.762523960089772,1.810340338161839,0.0,0.0,0.0,-0.0,0.0,-1627.3999999999992
2007-01-29,2441.09,1426.25,1.7115442594215602,1.6191937181234621,1.6667884049891255,1.7619777787204518,1.8095724655861152,0.0,0.0,0.0,-0.0,0.0,-1627.3999999999992
2007-01-30,2448.64,1434.0,1.7075592747559274,1.619286440161943,1.6666982764925962,1.7615219491539027,1.808933785484556,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-01-31,2463.93,1443.0,1.7075051975051974,1.619402824397624,1.6666023075261573,1.7610012737832246,1.808200756911758,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-02-01,2468.38,1450.75,1.701450973634327,1.6195436417134301,1.6665140227381112,1.760454784787473,1.807425165812154,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-02-02,2475.88,1453.0,1.7039779766001377,1.6196147557379317,1.6663892845020425,1.7599383420302641,1.806712870794375,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-02-05,2470.6,1453.75,1.6994668959587274,1.6197161727428078,1.6662822798527233,1.7594144940725547,1.8059806011824702,0.0,0.0,-0.0,0.0,0.0,-1627.3999999999992
2007-02-06,2471.49,1453.25,1.7006640289007395,1.6196998625315757,1.6661350676969862,1.759005478027807,1.8054406831932175,0.0,0.0,0.0,-0.0,0.0,-1627.3999999999992
2007-02-07,2490.5,1455.75,1.710801992100292,1.6196960273916658,1.6659960948694128,1.7585962298249067,1.8048962973026537,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-02-08,2488.67,1454.0,1.7116024759284731,1.6197837973776237,1.6659119278184131,1.758168188699992,1.8042963191407815,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2007-02-09,2459.82,1443.0,1.7046569646569647,1.6198863543895476,1.665834693107533,1.7577313705435031,1.8036797092614885,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2007-02-12,2450.38,1438.0,1.704019471488178,1.6199224866118749,1.6657218327398258,1.7573205249957276,1.8031198711236784,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2007-02-13,2459.88,1449.5,1.6970541566057262,1.619961515680041,1.6656084744179676,1.7569023918938205,1.802549350631747,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-02-14,2488.38,1458.5,1.7061227288309908,1.6199064206142246,1.6654546140726818,1.7565510009895962,1.8020991944480533,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-02-15,2497.1,1459.5,1.710928400137033,1.6199376616817471,1.6653498083417022,1.7561741016616124,1.8015862483215674,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-02-16,2496.31,1459.0,1.710973269362577,1.6199916088283497,1.665266377213498,1.7558159139837948,1.801090682368943,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2007-02-19,2496.31,1459.5,1.7103871188763276,1.6200623680732427,1.665187049494346,1.755436412336553,1.8005610937576562,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-02-20,2513.04,1461.75,1.7191995895330938,1.6202436256397141,1.6651336388339746,1.754913665222495,1.7998036784167555,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-02-21,2518.42,1460.5,1.7243546730571722,1.6204221773928538,1.665104537708744,1.7544692583405237,1.7991516186564138,0.0,0.0,0.0,-0.0,0.0,-1627.3999999999992
2007-02-22,2524.94,1459.25,1.7302998115470276,1.6207358167259038,1.6651280987347794,1.753912662752531,1.7983049447614066,0.0,0.0,0.0,-0.0,0.0,-1627.3999999999992
2007-02-23,2515.1,1453.75,1.7300773860705072,1.62103887206736,1.6651622106508066,1.7534088878176992,1.7975322264011457,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2007-02-26,2504.52,1452.5,1.7242822719449225,1.6213513531191424,1.6651999195342748,1.7528970523645402,1.7967456187796726,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2007-02-27,2407.86,1395.25,1.7257552409962373,1.6216330218632442,1.6652169908524195,1.75238492883077,1.7959688978199453,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2007-02-28,2416.15,1409.0,1.7147977288857346,1.6218189134212722,1.6652109590903106,1.7519950504283879,1.7953870960974263,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-03-01,2404.21,1405.0,1.7111814946619217,1.6219605208558654,1.6651679778068154,1.7515828917087153,1.7947903486596652,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2007-03-02,2368.0,1385.75,1.7088219375789284,1.6220685844469405,1.6651079891577492,1.7511867985793665,1.7942262032901752,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2007-03-05,2340.68,1372.25,1.7057241756239752,1.6221341447820443,1.665033101511017,1.750831014968962,1.7937299716979347,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2007-03-06,2385.14,1395.5,1.7091651737728413,1.6221931569168937,1.6649478946753105,1.750457370192144,1.7932121079505607,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-03-07,2374.64,1393.25,1.7043890184819666,1.6223011031780419,1.6648848997813386,1.750052492987932,1.7926362895912287,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2007-03-08,2387.73,1404.75,1.6997544046983448,1.622434307855573,1.6648149259780929,1.7495761622231327,1.7919567803456526,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-03-09,2387.55,1405.0,1.6993238434163702,1.6224565062971492,1.6647056396761912,1.7492039064342753,1.7914530398133173,0.0,0.0,-0.0,0.0,0.0,-1627.3999999999992
2007-03-12,2402.29,1407.0,1.7073845060412225,1.6224794219420846,1.6645960420019137,1.7488292821215718,1.790945902181401,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-03-13,2350.57,1379.75,1.703620221054539,1.6225352434440843,1.6645213216055093,1.7484934779283596,1.7904795560897846,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2007-03-14,2371.74,1389.5,1.7069017632241812,1.6225532514524252,1.6644290379211746,1.7481806108586733,1.7900563973274226,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-03-15,2378.7,1391.5,1.7094502335609054,1.6225751843808136,1.664350001499001,1.7478996357353755,1.7896744528535629,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-03-16,2372.66,1396.25,1.6993088630259623,1.622614372477844,1.6642822007003828,1.7476178571454606,1.7892856853679995,0.0,0.0,-0.0,0.0,0.0,-1627.3999999999992
2007-03-19,2394.41,1415.75,1.691266113367473,1.6226625142122866,1.6641822554466192,1.747221737915285,1.7887414791496177,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-03-20,2408.21,1423.5,1.691752722163681,1.6226997129269773,1.6640520375231793,1.7467566867155833,1.7881090113117852,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-03-21,2455.92,1445.0,1.6995986159169552,1.6227701905347498,1.6639334937974646,1.7462601003228946,1.7874234035856094,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-03-22,2451.74,1445.0,1.696705882352941,1.623046380197723,1.6639030047607386,1.7456162538867697,1.7864728784497852,0.0,0.0,-0.0,0.0,0.0,-1627.3999999999992
2007-03-23,2448.93,1447.0,1.692418797512094,1.623388703524642,1.663888459636703,1.7448879718608246,1.7853877279728856,0.0,0.0,-0.0,0.0,0.0,-1627.3999999999992
2007-03-26,2455.63,1445.25,1.6991039612523786,1.623788259012249,1.6638840086328663,1.7440755078741015,1.7841712574947188,0.0,0.0,0.0,-0.0,0.0,-1627.3999999999992
2007-03-27,2437.43,1440.5,1.692072197153766,1.624161472639101,1.6638911057036785,1.7433503718328336,1.7830800048974111,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2007-03-28,2417.1,1429.5,1.6908709338929695,1.6244356912569007,1.6638460509841824,1.7426667704387462,1.7820771301660279,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2007-03-29,2417.88,1431.5,1.6890534404470836,1.624781904675006,1.6638243684135454,1.7419092958906237,1.780951759629163,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-03-30,2421.64,1431.25,1.6919755458515282,1.6251753286131547,1.6638165050803533,1.7410988580147504,1.779740034481949,0.0,0.0,0.0,-0.0,0.0,-1627.3999999999992
2007-04-02,2422.26,1433.25,1.6900470957613816,1.6256280730215227,1.6638409894908595,1.7402668224295335,1.7784797388988702,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-04-03,2450.33,1447.25,1.6930937985835204,1.6259918172208063,1.6638299756979655,1.7395062926522844,1.7773444511294436,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-04-04,2458.69,1448.5,1.6974042112530203,1.626363599160062,1.6638326544294355,1.7387707649681825,1.776239820237556,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-04-05,2471.34,1452.75,1.701146102219928,1.6267906324971524,1.6638689813686953,1.7380256791117812,1.7751040279833241,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-04-06,2471.34,1452.75,1.701146102219928,1.6274168082811529,1.6639913575087741,1.7371404559640167,1.773715005191638,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-04-09,2469.18,1454.5,1.6976143004468889,1.627904370283541,1.6640639203360559,1.7363830204410862,1.772542570493601,0.0,0.0,-0.0,0.0,0.0,-1627.3999999999992
2007-04-10,2477.61,1456.0,1.70165521978022,1.6284971323024529,1.6641694813257493,1.735514179372342,1.7711865283956385,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-04-11,2459.31,1448.5,1.6978322402485329,1.629290149704263,1.664365687150769,1.7345167620437814,1.7695922994902875,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2007-04-12,2480.32,1455.5,1.704101683270354,1.6299335181869448,1.6644967853144552,1.7336233195694766,1.768186586696987,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-04-13,2491.94,1461.25,1.7053481608212147,1.6303755867453087,1.6645693368660384,1.7329568371074977,1.7671505872282274,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-04-16,2518.33,1475.5,1.7067638088783463,1.6307784523217432,1.6646323564689045,1.732340164763227,1.7661940689103883,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-04-17,2516.95,1479.0,1.701791751183232,1.6312615286169758,1.6647295089727305,1.73166546968424,1.7651334500399947,0.0,0.0,-0.0,0.0,0.0,-1627.3999999999992
2007-04-18,2510.5,1480.25,1.6959972977537578,1.6317984931246026,1.6648373442439615,1.7309150464826788,1.7639538976020377,0.0,0.0,-0.0,0.0,0.0,-1627.3999999999992
2007-04-19,2505.35,1480.25,1.6925181557169398,1.6323400535870243,1.6649350398692004,1.7301250124335532,1.7627199987157294,0.0,0.0,-0.0,0.0,0.0,-1627.3999999999992
2007-04-20,2526.39,1493.0,1.6921567314132617,1.6326090642996922,1.66492598835063,1.729559836452506,1.7618767605034438,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-04-23,2523.67,1488.25,1.6957298840920545,1.6328469386272562,1.6649068731117285,1.7290267420806735,1.7610866765651458,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2007-04-24,2524.54,1488.5,1.6960295599596908,1.6330077991877006,1.6648745965297518,1.7286081912138542,1.7604749885559055,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-04-25,2547.89,1500.75,1.6977444611027819,1.6332092502341795,1.6648568486779525,1.7281520455654984,1.7597996440092714,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-04-26,2554.46,1502.75,1.6998569289635668,1.6335316750943525,1.6648855290415223,1.727593236935862,1.7589470908830318,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-04-27,2557.21,1502.0,1.7025366178428762,1.6338458476361617,1.6649180137182469,1.7270623458824168,1.758134511964502,0.0,0.0,0.0,-0.0,0.0,-1627.3999999999992
2007-04-30,2525.09,1488.5,1.696399059455828,1.6342337139170215,1.6649844331219432,1.7264858715317866,1.7572365907367082,0.0,0.0,-0.0,-0.0,-0.0,-1627.3999999999992
2007-05-01,2531.53,1492.75,1.695883436610283,1.634508976823081,1.6649977082124545,1.7259751709912012,1.7564639023805748,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
2007-05-02,2557.84,1501.0,1.7040906062624919,1.6346637446041306,1.6649719357801622,1.7255883181322251,1.7558965093082568,0.0,0.0,0.0,0.0,0.0,-1627.3999999999992
